open_time,TACTICAL_ANTIBETA,BTC_TSMOM30_DD
2018-05-31 00:00:00+00:00,-0.006125388917236019,0.0
2018-06-01 00:00:00+00:00,0.00981765325922579,0.0
2018-06-04 00:00:00+00:00,0.004751196198587548,0.0
2018-06-05 00:00:00+00:00,0.000727162533956438,0.0
2018-06-06 00:00:00+00:00,0.008361106779540162,0.0
2018-06-07 00:00:00+00:00,-0.00010846267882225202,0.0
2018-06-08 00:00:00+00:00,0.0029566463596433223,0.0
2018-06-11 00:00:00+00:00,0.0013301530799281203,0.0
2018-06-12 00:00:00+00:00,0.0012919681455805243,0.0
2018-06-13 00:00:00+00:00,-0.003190530037625372,0.0
2018-06-14 00:00:00+00:00,0.0025173816391659276,0.0
2018-06-15 00:00:00+00:00,-0.0012757155435070278,0.0
2018-06-18 00:00:00+00:00,-0.002056749444099948,0.0
2018-06-19 00:00:00+00:00,-0.0038330158835008232,0.0
2018-06-20 00:00:00+00:00,0.0017061556348738627,0.0
2018-06-21 00:00:00+00:00,-0.006268688034412162,0.0
2018-06-22 00:00:00+00:00,0.0018233418423456715,0.0
2018-06-25 00:00:00+00:00,-0.013612913772396373,0.0
2018-06-26 00:00:00+00:00,0.0022141819956229547,0.0
2018-06-27 00:00:00+00:00,-0.008284536935510123,0.0
2018-06-28 00:00:00+00:00,0.0057176491018089415,0.0
2018-06-29 00:00:00+00:00,0.0014396722364657943,0.0
2018-07-02 00:00:00+00:00,0.0021377580159571696,0.0
2018-07-03 00:00:00+00:00,-0.0035310920704633153,0.0
2018-07-05 00:00:00+00:00,0.008157906305334084,0.0
2018-07-06 00:00:00+00:00,0.008458335665535,0.0
2018-07-09 00:00:00+00:00,0.00900456228986779,0.0
2018-07-10 00:00:00+00:00,0.0035981591713492023,0.0
2018-07-11 00:00:00+00:00,-0.007314620119518556,0.0
2018-07-12 00:00:00+00:00,0.009066417007375316,0.0
2018-07-13 00:00:00+00:00,0.0007873433826388609,0.0
2018-07-16 00:00:00+00:00,-0.0008939792840657601,0.0
2018-07-17 00:00:00+00:00,0.004044860994882438,0.04233788345477829
2018-07-18 00:00:00+00:00,0.0021037814299089685,0.003397040982453081
2018-07-19 00:00:00+00:00,-0.0037716456182405045,0.006517633203375395
2018-07-20 00:00:00+00:00,-0.00114281268563321,-0.00754868730181435
2018-07-23 00:00:00+00:00,0.0018594803240534752,0.024184657622210226
2018-07-24 00:00:00+00:00,0.005031993990048056,0.046242349066032196
2018-07-25 00:00:00+00:00,0.008522550978330878,-0.014415457247081376
2018-07-26 00:00:00+00:00,-0.0023591823944482115,-0.014044682795552377
2018-07-27 00:00:00+00:00,-0.00677592490766743,0.0134205834188319
2018-07-30 00:00:00+00:00,-0.00522390618990809,0.0009522486115134399
2018-07-31 00:00:00+00:00,0.004929432404543244,-0.024450890413375004
2018-08-01 00:00:00+00:00,-0.0016704309764602465,-0.009994922287655306
2018-08-02 00:00:00+00:00,0.00544761832529761,-0.003787602261707046
2018-08-03 00:00:00+00:00,0.004284962485904487,-0.008772111517434178
2018-08-06 00:00:00+00:00,0.0036671290812422264,-0.03259188951772196
2018-08-07 00:00:00+00:00,0.0033020713190974327,-0.01428980214347042
2018-08-08 00:00:00+00:00,-0.0004200830220679741,-0.0006249999999998757
2018-08-09 00:00:00+00:00,-0.0013661907367450432,0.0
2018-08-10 00:00:00+00:00,-0.006700282644086064,-0.02982008152665805
2018-08-13 00:00:00+00:00,-0.0037431874335632775,-0.0010980908179664128
2018-08-14 00:00:00+00:00,0.006380381381099198,-0.007769652898877322
2018-08-15 00:00:00+00:00,-0.007467225866827798,-0.0006249999999999867
2018-08-16 00:00:00+00:00,0.008091415533805213,0.0
2018-08-17 00:00:00+00:00,0.003520192128071198,0.0
2018-08-20 00:00:00+00:00,0.002140158980820317,0.0
2018-08-21 00:00:00+00:00,0.0023451716449303106,0.0
2018-08-22 00:00:00+00:00,-0.0005934528071400713,0.0
2018-08-23 00:00:00+00:00,-0.0013282326309569381,0.0
2018-08-24 00:00:00+00:00,0.00601867595038863,0.0
2018-08-27 00:00:00+00:00,0.007895028827474171,0.0
2018-08-28 00:00:00+00:00,0.0004832810680857058,0.0
2018-08-29 00:00:00+00:00,0.0053806963328209,0.0
2018-08-30 00:00:00+00:00,-0.0040483953229947245,0.0
2018-08-31 00:00:00+00:00,3.4907735530387285e-05,0.0
2018-09-04 00:00:00+00:00,-0.00172264848804915,0.006372194020177968
2018-09-05 00:00:00+00:00,-0.00269125059303732,-0.038634633088982406
2018-09-06 00:00:00+00:00,-0.0030096505110872585,-0.0006249999999999867
2018-09-07 00:00:00+00:00,-0.0019439907695126823,0.0
2018-09-10 00:00:00+00:00,0.0017387615099468956,-0.018247230546688198
2018-09-11 00:00:00+00:00,0.0032972904551575866,-0.0006714378041392521
2018-09-12 00:00:00+00:00,0.00024195265932092092,-0.0006250000000000977
2018-09-13 00:00:00+00:00,0.005914901668068184,0.012403610708425106
2018-09-14 00:00:00+00:00,0.00017196871947056103,-0.0003529138260180975
2018-09-17 00:00:00+00:00,-0.005294327595866455,-0.0002773714707590136
2018-09-18 00:00:00+00:00,0.0054259095370423616,0.0
2018-09-19 00:00:00+00:00,0.0010658894062725022,0.0
2018-09-20 00:00:00+00:00,0.00810366230096804,0.008840431338478227
2018-09-21 00:00:00+00:00,-0.000913545659613213,0.01651005925278426
2018-09-24 00:00:00+00:00,-0.003322254841659711,-0.002430214210411341
2018-09-25 00:00:00+00:00,-0.0009274509565797562,0.0
2018-09-26 00:00:00+00:00,-0.0029926434879792296,0.0
2018-09-27 00:00:00+00:00,0.002794478797389255,0.0
2018-09-28 00:00:00+00:00,0.00010304903564173351,0.0
2018-10-01 00:00:00+00:00,0.003474507374859659,0.0
2018-10-02 00:00:00+00:00,-0.000583156492714787,0.0
2018-10-03 00:00:00+00:00,0.0005488965108824129,0.0
2018-10-04 00:00:00+00:00,-0.007815484692965335,0.0
2018-10-05 00:00:00+00:00,-0.00559715537160832,0.0
2018-10-08 00:00:00+00:00,0.0,0.004219532048403973
2018-10-09 00:00:00+00:00,-0.0014592181606852828,-0.0007207991739728303
2018-10-10 00:00:00+00:00,-0.03166319307372356,-0.004298769042658801
2018-10-11 00:00:00+00:00,-0.022026584071959565,-0.025000991683574836
2018-10-12 00:00:00+00:00,0.013888371467353,-0.0006249999999999867
2018-10-15 00:00:00+00:00,-0.005617050177617933,0.0
2018-10-16 00:00:00+00:00,0.021865840451517293,-0.0006576061676805134
2018-10-17 00:00:00+00:00,0.00017854064984512696,-0.003917436835587429
2018-10-18 00:00:00+00:00,-0.014441164442494991,-0.005173881684486514
2018-10-19 00:00:00+00:00,-0.000542566350632101,-0.0008723414168344545
2018-10-22 00:00:00+00:00,-0.004488709940564828,0.0012128511352103022
2018-10-23 00:00:00+00:00,-0.005090878011760225,0.0
2018-10-24 00:00:00+00:00,-0.030298376878489797,0.0
2018-10-25 00:00:00+00:00,0.01794045609934969,0.0
2018-10-26 00:00:00+00:00,-0.017587615375331156,-0.0007438982467748989
2018-10-29 00:00:00+00:00,-0.005539845048577963,-0.0006249999999999867
2018-10-30 00:00:00+00:00,0.014818045172816818,0.0
2018-10-31 00:00:00+00:00,0.01068117836515814,0.0
2018-11-01 00:00:00+00:00,-0.009438919048872396,0.0
2018-11-02 00:00:00+00:00,-0.009456251256747428,0.0
2018-11-05 00:00:00+00:00,0.0019092841276140415,0.0
2018-11-06 00:00:00+00:00,0.0023822142806930735,0.0
2018-11-07 00:00:00+00:00,-0.002851779775628449,0.0
2018-11-08 00:00:00+00:00,0.0019066587260110346,0.0
2018-11-09 00:00:00+00:00,0.007611702731414871,0.0
2018-11-12 00:00:00+00:00,0.012275786528373578,-0.0035831452700071376
2018-11-13 00:00:00+00:00,-0.005597047455159321,-0.0009244456066167528
2018-11-14 00:00:00+00:00,0.03189505198913589,-0.04883568602411681
2018-11-15 00:00:00+00:00,-0.03454551924279825,-0.0006250000000000977
2018-11-16 00:00:00+00:00,-0.00047085566006710433,0.0
2018-11-19 00:00:00+00:00,0.004710360379443168,0.0
2018-11-20 00:00:00+00:00,0.005157042740165707,0.0
2018-11-21 00:00:00+00:00,-0.006063408247129587,0.0
2018-11-23 00:00:00+00:00,0.0009385147464968657,0.0
2018-11-26 00:00:00+00:00,-0.003750642143213523,0.0
2018-11-27 00:00:00+00:00,-0.0023528600956294055,0.0
2018-11-28 00:00:00+00:00,0.0,0.0
2018-11-29 00:00:00+00:00,0.001415024716256097,0.0
2018-11-30 00:00:00+00:00,0.002355180189721473,0.0
2018-12-03 00:00:00+00:00,0.012241250880700272,0.0
2018-12-04 00:00:00+00:00,-0.032402584255638245,0.0
2018-12-06 00:00:00+00:00,-0.0015168861667523847,0.0
2018-12-07 00:00:00+00:00,-0.023235973904560225,0.0
2018-12-10 00:00:00+00:00,0.0018971982315034719,0.0
2018-12-11 00:00:00+00:00,0.00022700398913699793,0.0
2018-12-12 00:00:00+00:00,0.005035110079742555,0.0
2018-12-13 00:00:00+00:00,-0.0003389170849433798,0.0
2018-12-14 00:00:00+00:00,-0.01846470100953823,0.0
2018-12-17 00:00:00+00:00,-0.019618411663893554,0.0
2018-12-18 00:00:00+00:00,-0.001096134893322831,0.0
2018-12-19 00:00:00+00:00,-0.01497598636301456,0.0
2018-12-20 00:00:00+00:00,-0.016277957564358236,0.0
2018-12-21 00:00:00+00:00,-0.02048949419470003,0.0
2018-12-24 00:00:00+00:00,-0.02642294311572313,0.0
2018-12-26 00:00:00+00:00,0.05052489345238298,-0.03348420118969686
2018-12-27 00:00:00+00:00,0.00767721444131686,-0.02686929483202971
2018-12-28 00:00:00+00:00,-0.0012895668574922636,-0.0006249999999999867
2018-12-31 00:00:00+00:00,0.008758552905881345,0.0
2019-01-02 00:00:00+00:00,-0.010498184502783836,0.0
2019-01-03 00:00:00+00:00,0.0059361545820662,-0.014149871681606307
2019-01-04 00:00:00+00:00,-0.017249280505259534,-0.0006249999999999867
2019-01-07 00:00:00+00:00,-0.007390183775226045,0.021301321568731213
2019-01-08 00:00:00+00:00,-0.00791070890902934,0.0006955607418677179
2019-01-09 00:00:00+00:00,-0.005159418723435838,0.0005518052824184938
2019-01-10 00:00:00+00:00,-0.00047144241447094615,-0.04415683409833182
2019-01-11 00:00:00+00:00,0.0009432262325381746,0.0011471991107496748
2019-01-14 00:00:00+00:00,0.004241395687461846,0.0028731567782558365
2019-01-15 00:00:00+00:00,0.0,-0.010169440164321641
2019-01-16 00:00:00+00:00,-0.003754149320227884,0.0033508288411072673
2019-01-17 00:00:00+00:00,0.0,0.0032225834264691944
2019-01-18 00:00:00+00:00,-0.008007590449990665,-0.0006249999999999867
2019-01-22 00:00:00+00:00,0.011395935834038529,0.0
2019-01-23 00:00:00+00:00,0.007042477300037486,0.0
2019-01-24 00:00:00+00:00,-0.00979023278455593,0.0
2019-01-25 00:00:00+00:00,-0.007533043304737808,0.0
2019-01-28 00:00:00+00:00,0.010910877407948938,0.0
2019-01-29 00:00:00+00:00,0.0023463561737218086,0.0
2019-01-30 00:00:00+00:00,-0.004213390535986683,0.0
2019-01-31 00:00:00+00:00,-0.0023509743428774543,0.0
2019-02-01 00:00:00+00:00,-0.0018848812395788617,0.0
2019-02-04 00:00:00+00:00,0.0028328679281850455,0.0
2019-02-05 00:00:00+00:00,-0.0004708796611646582,0.0
2019-02-06 00:00:00+00:00,-0.0014129949519091634,0.0
2019-02-07 00:00:00+00:00,0.0061319520701796915,0.0
2019-02-08 00:00:00+00:00,0.007501259007138383,0.0
2019-02-11 00:00:00+00:00,-0.0013961033864655636,-0.00628291847587803
2019-02-12 00:00:00+00:00,-0.0069896636593730355,-0.0006249999999999867
2019-02-13 00:00:00+00:00,-0.00281568908164731,-0.003561614211980535
2019-02-14 00:00:00+00:00,0.0023528783589925606,-0.0006249999999999867
2019-02-15 00:00:00+00:00,-0.007042168789306191,0.0
2019-02-19 00:00:00+00:00,-0.0014183396757299072,0.03643036841973557
2019-02-20 00:00:00+00:00,-0.004734825208274507,0.006679099582434844
2019-02-21 00:00:00+00:00,0.0004757037810791953,-0.005713055364727326
2019-02-22 00:00:00+00:00,-0.0038040290711063296,0.0065006210149278765
2019-02-25 00:00:00+00:00,-0.006682732576418382,-0.014409662864957595
2019-02-26 00:00:00+00:00,0.0024027320854256295,-0.003649316968993732
2019-02-27 00:00:00+00:00,0.0009589151280307018,-0.00042945504182112515
2019-02-28 00:00:00+00:00,0.006704926380508347,0.0004853273352356524
2019-03-01 00:00:00+00:00,0.005244194974787565,0.0006223874152972986
2019-03-04 00:00:00+00:00,-0.003637661118448765,-0.012715623074922466
2019-03-05 00:00:00+00:00,-0.0013598544116363298,0.017920486978347583
2019-03-06 00:00:00+00:00,-0.006057101182865621,0.0009711112191621574
2019-03-07 00:00:00+00:00,-0.008365176069089264,0.0009659143035052331
2019-03-08 00:00:00+00:00,-0.002000178378027684,-0.0013233829168913802
2019-03-11 00:00:00+00:00,0.014501193942158208,0.0005746001792394928
2019-03-12 00:00:00+00:00,0.0037711001045139803,0.0005030379516237637
2019-03-13 00:00:00+00:00,0.006619060548432865,-0.00031195540517847675
2019-03-14 00:00:00+00:00,-0.0006396806822678291,0.0022591672471179436
2019-03-15 00:00:00+00:00,0.004940360173398828,0.00465577916832749
2019-03-18 00:00:00+00:00,0.0036263697588374555,0.009062698855420326
2019-03-19 00:00:00+00:00,0.0002479981801035702,0.004796378309817495
2019-03-20 00:00:00+00:00,-0.0030101787543571623,0.002000168509729283
2019-03-21 00:00:00+00:00,0.011294582098954509,-0.007113119383874489
2019-03-22 00:00:00+00:00,-0.019246360125400486,-0.0006649550539583604
2019-03-25 00:00:00+00:00,-0.0007517141771189451,-0.007566040181754885
2019-03-26 00:00:00+00:00,0.007453843372583924,-0.0006249999999999867
2019-03-27 00:00:00+00:00,-0.0052288087870229205,0.012170895040896745
2019-03-28 00:00:00+00:00,0.003790054586332303,-0.00219705085049704
2019-03-29 00:00:00+00:00,0.006306035050440251,0.003596284480355205
2019-04-01 00:00:00+00:00,0.01185863280405064,0.007291266502403415
2019-04-02 00:00:00+00:00,0.0004900418947795249,0.08678006787021886
2019-04-03 00:00:00+00:00,0.0015734469426635922,0.009543685755138753
2019-04-04 00:00:00+00:00,0.002653629280945591,-0.00504955988606115
2019-04-05 00:00:00+00:00,0.00484036333415605,0.011566826940816233
2019-04-08 00:00:00+00:00,0.0007619801786287184,0.024952082457802893
2019-04-09 00:00:00+00:00,-0.005124690129955534,-0.008016651388370932
2019-04-10 00:00:00+00:00,0.0034112037283975383,0.011488397247403803
2019-04-11 00:00:00+00:00,-0.00027780264937493637,-0.024421207330942774
2019-04-12 00:00:00+00:00,0.006765749647464903,0.002473228345621692
2019-04-15 00:00:00+00:00,-0.0006544467379148156,-0.0021336183730319425
2019-04-16 00:00:00+00:00,0.0006548753189310474,0.01662202173600069
2019-04-17 00:00:00+00:00,-0.0024464204654660593,0.0015641516201649885
2019-04-18 00:00:00+00:00,0.001968859192832184,0.0044219632838287115
2019-04-22 00:00:00+00:00,0.0008622816818837364,0.009523674333064003
2019-04-23 00:00:00+00:00,0.00899145551965197,0.016020130404507338
2019-04-24 00:00:00+00:00,-0.0022194828357984253,-0.009645425009275344
2019-04-25 00:00:00+00:00,-0.0006155247284386212,-0.02327148018588543
2019-04-26 00:00:00+00:00,0.004656609772705211,0.00660515431534181
2019-04-29 00:00:00+00:00,0.0015678128848197748,-0.003026631846818062
2019-04-30 00:00:00+00:00,0.000510267176587087,0.009850112286906576
2019-05-01 00:00:00+00:00,-0.00751633552796116,0.004856415527680902
2019-05-02 00:00:00+00:00,-0.002159182408837945,0.00949400093486319
2019-05-03 00:00:00+00:00,0.009787793881975704,0.02388667633836472
2019-05-06 00:00:00+00:00,-0.004114686326352479,-0.0018355853916697251
2019-05-07 00:00:00+00:00,-0.016700385017870634,0.007194806966945855
2019-05-08 00:00:00+00:00,-0.0013892170475581223,0.013119136825845201
2019-05-09 00:00:00+00:00,-0.0030252809586022167,0.016052875297102975
2019-05-10 00:00:00+00:00,0.005023193585724339,0.016545417377891614
2019-05-13 00:00:00+00:00,-0.025130077471766654,0.1108609599084105
2019-05-14 00:00:00+00:00,0.009043168870616958,0.011484512350119935
2019-05-15 00:00:00+00:00,0.005857819112300433,0.013181197520437227
2019-05-16 00:00:00+00:00,0.009261118185179162,-0.01951567538179766
2019-05-17 00:00:00+00:00,-0.006465134327674593,-0.03430690573258077
2019-05-20 00:00:00+00:00,-0.006612124688224141,0.044282135106048726
2019-05-21 00:00:00+00:00,0.009015633014108682,-0.0009388859944168271
2019-05-22 00:00:00+00:00,-0.0030712588237343796,-0.01778535578284135
2019-05-23 00:00:00+00:00,-0.012218538522264843,0.013136622964177391
2019-05-24 00:00:00+00:00,0.0022682166829490757,0.006694173753449384
2019-05-28 00:00:00+00:00,-0.009300237928844934,0.04562476815926164
2019-05-29 00:00:00+00:00,-0.006710956998628781,-0.003467595958043912
2019-05-30 00:00:00+00:00,0.00273110459119974,-0.019632493037633147
2019-05-31 00:00:00+00:00,-0.013475305761205925,0.015327251342271753
2019-06-03 00:00:00+00:00,0.005162019017370346,-0.021007432305774176
2019-06-04 00:00:00+00:00,-0.02012259677183359,-0.03052895719503579
2019-06-05 00:00:00+00:00,0.006696445378548077,0.007554742433173889
2019-06-06 00:00:00+00:00,0.002217332807113115,-0.0001411006197820086
2019-06-07 00:00:00+00:00,-0.002654679932247994,0.014186082165839942
2019-06-10 00:00:00+00:00,-0.007985821124836923,-0.0023575080463570375
2019-06-11 00:00:00+00:00,-0.006261227645364964,-0.004538265177673639
2019-06-12 00:00:00+00:00,0.008100631822468563,0.013758257211662128
2019-06-13 00:00:00+00:00,-0.00401776944025134,0.005221451950629508
2019-06-14 00:00:00+00:00,0.0076198543892069814,0.028120122926283297
2019-06-17 00:00:00+00:00,-0.00489318555363405,0.03564443935935624
2019-06-18 00:00:00+00:00,-0.009834591024874495,-0.012799400170221409
2019-06-19 00:00:00+00:00,0.003611680913005122,0.010557355190610629
2019-06-20 00:00:00+00:00,-0.00404849443441635,0.0136754237482688
2019-06-21 00:00:00+00:00,0.0036134110251826446,0.03240191590407848
2019-06-24 00:00:00+00:00,0.008100631822468563,0.042260013758117054
2019-06-25 00:00:00+00:00,0.00491085699343885,0.035410371048610445
2019-06-26 00:00:00+00:00,-0.013771657214231903,0.051960100047217406
2019-06-27 00:00:00+00:00,-0.007207191384798972,-0.07042840365856295
2019-06-28 00:00:00+00:00,-0.004990970456981048,0.05475036053008964
2019-07-01 00:00:00+00:00,0.008078321445508352,-0.07505879967896856
2019-07-02 00:00:00+00:00,0.0026040970028706756,0.010325058387229857
2019-07-03 00:00:00+00:00,0.007995531204771922,0.05367646699848949
2019-07-05 00:00:00+00:00,-0.0011380872826183275,-0.041412373843098815
2019-07-08 00:00:00+00:00,-0.0054947730574923526,0.05864642297788425
2019-07-09 00:00:00+00:00,0.0012462293704287308,0.011714776007066607
2019-07-10 00:00:00+00:00,0.004778317851055869,-0.01659400459039362
2019-07-11 00:00:00+00:00,0.0023440662265208356,-0.032815767397057494
2019-07-12 00:00:00+00:00,0.004477063996403574,0.020131077689710564
2019-07-15 00:00:00+00:00,0.00033254626221035366,-0.03783361821817888
2019-07-16 00:00:00+00:00,-0.0032252332865922995,-0.06504986477925301
2019-07-17 00:00:00+00:00,-0.006804849512298872,0.011403740608679769
2019-07-18 00:00:00+00:00,0.0036608392707881965,0.050170181617725795
2019-07-19 00:00:00+00:00,-0.005555155281147028,-0.006363391164532439
2019-07-22 00:00:00+00:00,0.0024565393959059545,-0.008782762377807285
2019-07-23 00:00:00+00:00,0.00715016642951527,-0.0006249999999999867
2019-07-24 00:00:00+00:00,0.004699402703268962,0.0
2019-07-25 00:00:00+00:00,-0.00477699132409215,0.0
2019-07-26 00:00:00+00:00,0.006700036909465412,0.0
2019-07-29 00:00:00+00:00,-0.001820991937541705,0.0
2019-07-30 00:00:00+00:00,-0.002454880154869943,0.0
2019-07-31 00:00:00+00:00,-0.010940450759429399,0.0
2019-08-01 00:00:00+00:00,-0.008707761232837008,0.0
2019-08-02 00:00:00+00:00,-0.007529539350071279,0.0
2019-08-05 00:00:00+00:00,-0.03007336242665115,0.0
2019-08-06 00:00:00+00:00,0.014023104008528797,-0.01449481161121069
2019-08-07 00:00:00+00:00,0.0005907344649753732,0.02020356238426424
2019-08-08 00:00:00+00:00,0.019619937149157662,-0.0006249999999999867
2019-08-09 00:00:00+00:00,-0.006810856620106387,0.0
2019-08-12 00:00:00+00:00,-0.012173836647775493,0.0
2019-08-13 00:00:00+00:00,0.015551672904239533,0.0
2019-08-14 00:00:00+00:00,-0.02956781563140609,-0.03936119405359528
2019-08-15 00:00:00+00:00,0.0026418437330977262,-0.0006249999999999867
2019-08-16 00:00:00+00:00,0.01475522485144487,0.0024197892764321605
2019-08-19 00:00:00+00:00,0.012047428646986935,-0.007493177658487782
2019-08-20 00:00:00+00:00,-0.00766217828366933,-0.007624841385416525
2019-08-21 00:00:00+00:00,0.008135318797605873,-0.02904251216934106
2019-08-22 00:00:00+00:00,-0.00030754476301886324,-0.0006249999999998757
2019-08-23 00:00:00+00:00,-0.025687830082252172,0.01304135367870729
2019-08-26 00:00:00+00:00,0.01105838058414399,-0.0016488495965870653
2019-08-27 00:00:00+00:00,-0.0039234855188633455,-0.008934698843284017
2019-08-28 00:00:00+00:00,0.0070415723051910906,-0.02116131502810381
2019-08-29 00:00:00+00:00,0.012772910679480498,-0.012518560040222004
2019-08-30 00:00:00+00:00,-0.00044418803351664593,-0.0006250000000000977
2019-09-03 00:00:00+00:00,-0.005847395618255646,0.0
2019-09-04 00:00:00+00:00,0.01135052468638853,0.0
2019-09-05 00:00:00+00:00,0.012855425176792945,0.0
2019-09-06 00:00:00+00:00,0.0007720789556562302,0.0
2019-09-09 00:00:00+00:00,0.0005037378893677502,0.0
2019-09-10 00:00:00+00:00,-0.00023519357281143183,0.0
2019-09-11 00:00:00+00:00,0.007111092467556812,0.0
2019-09-12 00:00:00+00:00,0.0034638543366509733,0.0
2019-09-13 00:00:00+00:00,-0.0006640162855070519,0.0
2019-09-16 00:00:00+00:00,-0.003088340965595182,-0.0018683388391481648
2019-09-17 00:00:00+00:00,0.002531949748820761,-0.002353237647073181
2019-09-18 00:00:00+00:00,0.0005980011441095723,-0.0006250000000000977
2019-09-19 00:00:00+00:00,-6.645475233990616e-05,0.0
2019-09-20 00:00:00+00:00,-0.004724550881397893,0.0
2019-09-23 00:00:00+00:00,-0.00023461363195442786,-0.009196441920143461
2019-09-24 00:00:00+00:00,-0.007847185555239666,0.0
2019-09-25 00:00:00+00:00,0.005914824256431084,0.0
2019-09-26 00:00:00+00:00,-0.0020829704112165226,0.0
2019-09-27 00:00:00+00:00,-0.005387197758845996,0.0
2019-09-30 00:00:00+00:00,0.004637564821750706,0.0
2019-10-01 00:00:00+00:00,-0.011895010825034635,0.0
2019-10-02 00:00:00+00:00,-0.01766428777785345,0.0
2019-10-03 00:00:00+00:00,0.008192714796700473,0.0
2019-10-04 00:00:00+00:00,0.013532058544813319,0.0
2019-10-07 00:00:00+00:00,-0.004314863166259175,0.0
2019-10-08 00:00:00+00:00,-0.015524827636163141,0.0
2019-10-09 00:00:00+00:00,0.009496561328504072,0.0
2019-10-10 00:00:00+00:00,0.006763323638989682,0.0
2019-10-11 00:00:00+00:00,0.010367453074484834,0.0
2019-10-14 00:00:00+00:00,-0.0011141020611058483,0.0
2019-10-15 00:00:00+00:00,0.009900318130722896,0.0
2019-10-16 00:00:00+00:00,-0.001605678681227185,0.0
2019-10-17 00:00:00+00:00,0.0029487416405999944,0.0
2019-10-18 00:00:00+00:00,-0.0043773382977192465,0.0
2019-10-21 00:00:00+00:00,0.006779600159070975,0.0
2019-10-22 00:00:00+00:00,-0.003266877624708897,0.0
2019-10-23 00:00:00+00:00,0.0029091957364950627,0.0
2019-10-24 00:00:00+00:00,0.0016343192914860527,0.0
2019-10-25 00:00:00+00:00,0.004094869058950845,0.0
2019-10-28 00:00:00+00:00,0.005636570598359203,0.03399585487293666
2019-10-29 00:00:00+00:00,-0.0002968437390596934,0.009266222536202351
2019-10-30 00:00:00+00:00,0.003067408419372475,-0.011771759378956803
2019-10-31 00:00:00+00:00,-0.0026634403458832834,-0.00033357505900299955
2019-11-01 00:00:00+00:00,0.009264136534625322,0.0033436036251213164
2019-11-04 00:00:00+00:00,0.00401769023364329,0.008209748160750818
2019-11-05 00:00:00+00:00,-0.0011063051182291783,-0.0037229282726644053
2019-11-06 00:00:00+00:00,0.000228256237405855,0.00098220419310735
2019-11-07 00:00:00+00:00,0.0035165130844347914,-0.004984486530285492
2019-11-08 00:00:00+00:00,0.0024661868210207327,-0.024962373483703892
2019-11-11 00:00:00+00:00,-0.0019097237347645013,-0.002446922942020313
2019-11-12 00:00:00+00:00,0.002107705186196407,0.003304146142244946
2019-11-13 00:00:00+00:00,0.00032414148509074536,-0.00041967432341982747
2019-11-14 00:00:00+00:00,0.0014556061353803162,-0.005686023011286068
2019-11-15 00:00:00+00:00,0.007236149860047281,-0.012408141266729511
2019-11-18 00:00:00+00:00,0.0007377642495220993,-0.010683681275115875
2019-11-19 00:00:00+00:00,-0.00028833219664603504,-0.006206346932301932
2019-11-20 00:00:00+00:00,-0.0037188754907456767,-0.0006250000000000977
2019-11-21 00:00:00+00:00,-0.0016088779838022704,0.0
2019-11-22 00:00:00+00:00,0.0022237015332122745,0.0
2019-11-25 00:00:00+00:00,0.007750052528975315,0.0
2019-11-26 00:00:00+00:00,0.002265907735200301,0.0
2019-11-27 00:00:00+00:00,0.004457618877603098,0.0
2019-11-29 00:00:00+00:00,-0.003708488529109877,0.0
2019-12-02 00:00:00+00:00,-0.008494885299780819,0.0
2019-12-03 00:00:00+00:00,-0.006706552667182897,0.0
2019-12-04 00:00:00+00:00,0.006170351077770864,0.0
2019-12-05 00:00:00+00:00,0.0017978084948855333,0.0
2019-12-06 00:00:00+00:00,0.009134113828677348,0.0
2019-12-09 00:00:00+00:00,-0.003144014655826921,0.0
2019-12-10 00:00:00+00:00,-0.0011153020839373973,0.0
2019-12-11 00:00:00+00:00,0.0028388525434208667,0.0
2019-12-12 00:00:00+00:00,0.008618821680617783,0.0
2019-12-13 00:00:00+00:00,0.0005991996313987613,0.0
2019-12-16 00:00:00+00:00,0.006869916996720127,0.0
2019-12-17 00:00:00+00:00,0.00021934745658569454,0.0
2019-12-18 00:00:00+00:00,6.264191816085507e-05,0.0
2019-12-19 00:00:00+00:00,0.004099156682047633,0.0
2019-12-20 00:00:00+00:00,0.004383639487039348,0.0
2019-12-23 00:00:00+00:00,0.0015278019026749856,-0.01100632224595155
2019-12-24 00:00:00+00:00,3.1163973362779984e-05,-0.0006249999999998757
2019-12-26 00:00:00+00:00,0.005323453723619087,-0.006337538681453148
2019-12-27 00:00:00+00:00,-0.0002479838868529871,0.003530999897203513
2019-12-30 00:00:00+00:00,-0.0055130993272494155,-0.0006250000000000977
2019-12-31 00:00:00+00:00,0.002429347113745317,0.0
2020-01-02 00:00:00+00:00,0.009351924771850095,0.0
2020-01-03 00:00:00+00:00,-0.007572164658408598,0.0
2020-01-06 00:00:00+00:00,0.0038148660669132806,0.0032250256680714795
2020-01-07 00:00:00+00:00,-0.0028118193446674544,0.02476192321794457
2020-01-08 00:00:00+00:00,0.0053297292788827555,-0.005134293767624198
2020-01-09 00:00:00+00:00,0.006780182212366537,-0.012425427822919444
2020-01-10 00:00:00+00:00,-0.002877540486456498,0.018243451519173615
2020-01-13 00:00:00+00:00,0.006877509952437855,-0.001288389232069087
2020-01-14 00:00:00+00:00,-0.0015245886627324179,0.041966724043140946
2020-01-15 00:00:00+00:00,0.002260008312462647,-0.001175490459732198
