date,soxx_price,soxx_200d_average,weight_SOXX,weight_SOXL,gross_return,turnover,maintenance_turnover,trading_cost,short_borrow,financing_cost,raw_net_return,net_return,equity,bankrupt
2010-05-17 13:30:00+00:00,13.502937316894531,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-05-18 13:30:00+00:00,13.131985664367676,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-05-19 13:30:00+00:00,13.210674285888672,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-05-20 13:30:00+00:00,12.81724452972412,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-05-21 13:30:00+00:00,13.011151313781738,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-05-24 13:30:00+00:00,12.81724452972412,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-05-25 13:30:00+00:00,12.856585502624512,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-05-26 13:30:00+00:00,12.879073143005373,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-05-27 13:30:00+00:00,13.457969665527344,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-05-28 13:30:00+00:00,13.241594314575195,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-06-01 13:30:00+00:00,12.960565567016602,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-06-02 13:30:00+00:00,13.37928581237793,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-06-03 13:30:00+00:00,13.53946590423584,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-06-04 13:30:00+00:00,12.935277938842772,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-06-07 13:30:00+00:00,12.460355758666992,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-06-08 13:30:00+00:00,12.45754623413086,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-06-09 13:30:00+00:00,12.314224243164062,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-06-10 13:30:00+00:00,12.749804496765137,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-06-11 13:30:00+00:00,12.932464599609377,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-06-14 13:30:00+00:00,12.963376998901367,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-06-15 13:30:00+00:00,13.60972023010254,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-06-16 13:30:00+00:00,13.66030216217041,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-06-17 13:30:00+00:00,13.677165031433104,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-06-18 13:30:00+00:00,13.646254539489746,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-06-21 13:30:00+00:00,13.543225288391112,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-06-22 13:30:00+00:00,13.277894020080566,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-06-23 13:30:00+00:00,13.331525802612305,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-06-24 13:30:00+00:00,12.97869110107422,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-06-25 13:30:00+00:00,13.015386581420898,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-06-28 13:30:00+00:00,13.105710983276367,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-06-29 13:30:00+00:00,12.549640655517578,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-06-30 13:30:00+00:00,12.337935447692873,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-07-01 13:30:00+00:00,12.315360069274902,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-07-02 13:30:00+00:00,12.250436782836914,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-07-06 13:30:00+00:00,12.21656608581543,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-07-07 13:30:00+00:00,12.86860466003418,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-07-08 13:30:00+00:00,12.851669311523438,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-07-09 13:30:00+00:00,13.03514289855957,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-07-12 13:30:00+00:00,13.114179611206056,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-07-13 13:30:00+00:00,13.40773868560791,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-07-14 13:30:00+00:00,13.385156631469728,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-07-15 13:30:00+00:00,13.365397453308104,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-07-16 13:30:00+00:00,12.970222473144531,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-07-19 13:30:00+00:00,13.320233345031738,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-07-20 13:30:00+00:00,13.303297996520996,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-07-21 13:30:00+00:00,13.03514289855957,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-07-22 13:30:00+00:00,13.472657203674316,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-07-23 13:30:00+00:00,13.57709789276123,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-07-26 13:30:00+00:00,13.794447898864746,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-07-27 13:30:00+00:00,13.67588996887207,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-07-28 13:30:00+00:00,13.4500732421875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-07-29 13:30:00+00:00,13.119824409484863,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-07-30 13:30:00+00:00,12.97869110107422,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-08-02 13:30:00+00:00,13.179099082946776,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-08-03 13:30:00+00:00,13.060550689697266,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-08-04 13:30:00+00:00,13.181923866271973,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-08-05 13:30:00+00:00,13.148052215576172,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-08-06 13:30:00+00:00,13.150873184204102,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-08-09 13:30:00+00:00,13.235552787780762,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-08-10 13:30:00+00:00,12.916592597961426,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-08-11 13:30:00+00:00,12.408509254455566,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-08-12 13:30:00+00:00,12.21656608581543,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-08-13 13:30:00+00:00,12.134706497192385,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-08-16 13:30:00+00:00,12.168580055236816,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-08-17 13:30:00+00:00,12.337935447692873,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-08-18 13:30:00+00:00,12.48472023010254,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-08-19 13:30:00+00:00,12.304068565368652,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-08-20 13:30:00+00:00,12.306889533996582,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-08-23 13:30:00+00:00,12.17422580718994,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-08-24 13:30:00+00:00,11.98792552947998,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-08-25 13:30:00+00:00,12.086718559265137,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-08-26 13:30:00+00:00,11.903247833251951,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-08-27 13:30:00+00:00,12.165757179260254,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-08-30 13:30:00+00:00,11.841144561767578,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-08-31 13:30:00+00:00,11.620978355407717,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-09-01 13:30:00+00:00,11.954056739807127,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-09-02 13:30:00+00:00,12.196806907653809,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-09-03 13:30:00+00:00,12.43109130859375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-09-07 13:30:00+00:00,12.140351295471191,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-09-08 13:30:00+00:00,12.086718559265137,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-09-09 13:30:00+00:00,12.109299659729004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-09-10 13:30:00+00:00,11.959701538085938,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-09-13 13:30:00+00:00,12.340764999389648,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-09-14 13:30:00+00:00,12.569401741027832,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-09-15 13:30:00+00:00,12.549640655517578,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-09-16 13:30:00+00:00,12.651259422302246,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-09-17 13:30:00+00:00,12.659727096557615,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-09-20 13:30:00+00:00,12.766987800598145,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-09-21 13:30:00+00:00,12.795215606689451,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-09-22 13:30:00+00:00,12.594803810119627,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-09-23 13:30:00+00:00,12.671018600463867,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-09-24 13:30:00+00:00,13.235552787780762,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-09-27 13:30:00+00:00,13.167810440063477,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-09-28 13:30:00+00:00,13.39926815032959,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-09-29 13:30:00+00:00,13.433141708374023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-09-30 13:30:00+00:00,13.35410499572754,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-10-01 13:30:00+00:00,13.33998966217041,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-10-04 13:30:00+00:00,13.15652084350586,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-10-05 13:30:00+00:00,13.49241542816162,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-10-06 13:30:00+00:00,13.286358833312988,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-10-07 13:30:00+00:00,13.33716869354248,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-10-08 13:30:00+00:00,13.464191436767578,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-10-11 13:30:00+00:00,13.568632125854492,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-10-12 13:30:00+00:00,13.664602279663086,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-10-13 13:30:00+00:00,13.639198303222656,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-10-14 13:30:00+00:00,13.605324745178224,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-10-15 13:30:00+00:00,13.66177749633789,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-10-18 13:30:00+00:00,13.568632125854492,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-10-19 13:30:00+00:00,13.379508018493652,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-10-20 13:30:00+00:00,13.469834327697754,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-10-21 13:30:00+00:00,13.390802383422852,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-10-22 13:30:00+00:00,13.650489807128906,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-10-25 13:30:00+00:00,13.808558464050291,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-10-26 13:30:00+00:00,13.74928092956543,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-10-27 13:30:00+00:00,14.183971405029297,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-10-28 13:30:00+00:00,14.189616203308104,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-10-29 13:30:00+00:00,14.277127265930176,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-11-01 13:30:00+00:00,14.231958389282228,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-11-02 13:30:00+00:00,14.327932357788086,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-11-03 13:30:00+00:00,14.474712371826172,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-11-04 13:30:00+00:00,14.926340103149414,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-11-05 13:30:00+00:00,15.02231216430664,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-11-08 14:30:00+00:00,15.019490242004396,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-11-09 14:30:00+00:00,14.858597755432127,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-11-10 14:30:00+00:00,14.844487190246582,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-11-11 14:30:00+00:00,14.680767059326172,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-11-12 14:30:00+00:00,14.675121307373049,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-11-15 14:30:00+00:00,14.565035820007324,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-11-16 14:30:00+00:00,14.356158256530762,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-11-17 14:30:00+00:00,14.34486961364746,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-11-18 14:30:00+00:00,14.6045560836792,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-11-19 14:30:00+00:00,14.830363273620604,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-11-22 14:30:00+00:00,15.019490242004396,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-11-23 14:30:00+00:00,14.90940284729004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-11-24 14:30:00+00:00,15.284818649291992,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-11-26 14:30:00+00:00,15.188843727111816,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-11-29 14:30:00+00:00,15.166268348693848,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-11-30 14:30:00+00:00,14.974318504333496,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-12-01 14:30:00+00:00,15.425952911376951,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-12-02 14:30:00+00:00,15.73080348968506,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-12-03 14:30:00+00:00,15.80983829498291,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-12-06 14:30:00+00:00,15.801366806030272,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-12-07 14:30:00+00:00,15.784436225891112,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
2010-12-08 14:30:00+00:00,15.919923782348633,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,False
