,spot,spot,spot,spot,spot,perp,perp,perp,perp,perp
2020-08-02 16:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.16,-0.16,-0.45999999999999996
2020-08-03 00:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.45999999999999996,-0.16,-0.16
2020-08-03 08:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.16,-0.45999999999999996,-0.16
2020-08-03 16:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.16,-0.16,-0.45999999999999996
2020-08-04 00:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.16,-0.45999999999999996,-0.16
2020-08-04 08:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.16,-0.16,-0.45999999999999996
2020-08-04 16:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.45999999999999996,-0.16,-0.16
2020-08-05 00:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.45999999999999996,-0.16,-0.16
2020-08-05 08:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.45999999999999996,-0.16,-0.16
2020-08-05 16:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.45999999999999996,-0.16,-0.16
2020-08-06 00:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.45999999999999996,-0.16,-0.16
2020-08-06 08:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.45999999999999996,-0.16,-0.16
2020-08-06 16:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.16,-0.16,-0.45999999999999996
2020-08-07 00:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.45999999999999996,-0.16,-0.16
2020-08-07 08:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.16,-0.45999999999999996,-0.16
2020-08-07 16:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.16,-0.45999999999999996,-0.16
2020-08-08 00:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.16,-0.45999999999999996,-0.16
2020-08-08 08:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.16,-0.45999999999999996,-0.16
2020-08-08 16:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.45999999999999996,-0.16,-0.16
2020-08-09 00:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.16,-0.45999999999999996,-0.16
2020-08-09 08:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.16,-0.16,-0.45999999999999996
2020-08-09 16:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.16,-0.45999999999999996,-0.16
2020-08-10 00:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.45999999999999996,-0.16,-0.16
2020-08-10 08:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.16,-0.16,-0.45999999999999996
2020-08-10 16:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.45999999999999996,-0.16,-0.16
2020-08-11 00:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.16,-0.16,-0.45999999999999996
2020-08-11 08:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.16,-0.16,-0.45999999999999996
2020-08-11 16:00:00+00:00,0.16,0.16,0.16,0.16,0.16,-0.16,-0.16,-0.45999999999999996,0.13999999999999999,-0.16
2020-08-12 00:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.16,-0.16,-0.45999999999999996
2020-08-12 08:00:00+00:00,0.16,0.16,0.16,0.16,0.16,-0.16,-0.16,-0.45999999999999996,0.13999999999999999,-0.16
2020-08-12 16:00:00+00:00,0.16,0.16,0.16,0.16,0.16,-0.45999999999999996,-0.16,-0.16,0.13999999999999999,-0.16
2020-08-13 00:00:00+00:00,0.16,0.16,0.16,0.16,0.16,-0.16,-0.16,-0.16,0.13999999999999999,-0.45999999999999996
2020-08-13 08:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.16,-0.16,-0.45999999999999996
2020-08-13 16:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.45999999999999996,-0.16,-0.16
2020-08-14 00:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.45999999999999996,-0.16,-0.16,-0.16
2020-08-14 08:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.45999999999999996,-0.16,-0.16,-0.16
2020-08-14 16:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.16,-0.16,-0.45999999999999996
2020-08-15 00:00:00+00:00,0.16,0.16,0.16,0.16,0.16,-0.16,-0.16,-0.16,0.13999999999999999,-0.45999999999999996
2020-08-15 08:00:00+00:00,0.16,0.16,0.16,0.16,0.16,-0.16,-0.16,-0.45999999999999996,0.13999999999999999,-0.16
2020-08-15 16:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.16,-0.16,-0.45999999999999996
2020-08-16 00:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.16,-0.16,-0.45999999999999996
2020-08-16 08:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.45999999999999996,-0.16,-0.16
2020-08-16 16:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.16,-0.16,-0.45999999999999996
2020-08-17 00:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.16,-0.16,-0.45999999999999996
2020-08-17 08:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.45999999999999996,-0.16,-0.16
2020-08-17 16:00:00+00:00,0.16,0.16,0.16,0.16,0.16,-0.16,-0.16,-0.45999999999999996,0.13999999999999999,-0.16
2020-08-18 00:00:00+00:00,0.16,0.16,0.16,0.16,0.16,-0.16,-0.16,-0.45999999999999996,-0.16,0.13999999999999999
2020-08-18 08:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.16,-0.45999999999999996,-0.16
2020-08-18 16:00:00+00:00,0.16,0.16,0.16,0.16,0.16,-0.16,-0.16,-0.45999999999999996,-0.16,0.13999999999999999
2020-08-19 00:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.16,-0.45999999999999996,-0.16
2020-08-19 08:00:00+00:00,0.16,0.16,0.16,0.16,0.16,-0.16,-0.45999999999999996,-0.16,-0.16,0.13999999999999999
2020-08-19 16:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.45999999999999996,-0.16,-0.16,-0.16
2020-08-20 00:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.16,-0.45999999999999996,-0.16
2020-08-20 08:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.45999999999999996,-0.16,-0.16
2020-08-20 16:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.45999999999999996,-0.16,-0.16
2020-08-21 00:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.45999999999999996,-0.16,-0.16,-0.16
2020-08-21 08:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.45999999999999996,-0.16,-0.16
2020-08-21 16:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.45999999999999996,-0.16,-0.16
2020-08-22 00:00:00+00:00,0.16,0.16,0.16,0.16,0.16,-0.16,-0.16,-0.45999999999999996,-0.16,0.13999999999999999
2020-08-22 08:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.16,-0.45999999999999996,-0.16
2020-08-22 16:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.16,-0.45999999999999996,-0.16
2020-08-23 00:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.16,-0.45999999999999996,-0.16
2020-08-23 08:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.45999999999999996,-0.16,-0.16
2020-08-23 16:00:00+00:00,0.16,0.16,0.16,0.16,0.16,-0.16,-0.45999999999999996,-0.16,-0.16,0.13999999999999999
2020-08-24 00:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.16,-0.45999999999999996,-0.16
2020-08-24 08:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.45999999999999996,-0.16,-0.16
2020-08-24 16:00:00+00:00,0.16,0.16,0.16,0.16,0.16,-0.16,-0.16,-0.16,-0.45999999999999996,0.13999999999999999
2020-08-25 00:00:00+00:00,0.16,0.16,0.16,0.16,0.16,-0.16,-0.45999999999999996,0.13999999999999999,-0.16,-0.16
2020-08-25 08:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.45999999999999996,-0.16,-0.16,-0.16
2020-08-25 16:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.45999999999999996,-0.16,-0.16
2020-08-26 00:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.45999999999999996,-0.16,-0.16
2020-08-26 08:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.45999999999999996,-0.16,-0.16
2020-08-26 16:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.45999999999999996,-0.16,-0.16
2020-08-27 00:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.45999999999999996,-0.16,-0.16
2020-08-27 08:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.45999999999999996,-0.16,-0.16
2020-08-27 16:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.45999999999999996,-0.16,-0.16
2020-08-28 00:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.16,-0.45999999999999996,-0.16
2020-08-28 08:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.45999999999999996,-0.16,-0.16
2020-08-28 16:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.16,-0.45999999999999996,-0.16
2020-08-29 00:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.45999999999999996,-0.16,-0.16
2020-08-29 08:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.16,-0.45999999999999996,-0.16
2020-08-29 16:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.16,-0.45999999999999996,-0.16
2020-08-30 00:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.16,-0.45999999999999996,-0.16
2020-08-30 08:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.16,-0.45999999999999996,-0.16
2020-08-30 16:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.16,-0.45999999999999996,-0.16
2020-08-31 00:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.16,-0.45999999999999996,-0.16
2020-08-31 08:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.16,-0.45999999999999996,-0.16
2020-08-31 16:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.16,-0.45999999999999996,-0.16
2020-09-01 00:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.16,-0.45999999999999996,-0.16
2020-09-01 08:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.16,-0.45999999999999996,-0.16
2020-09-01 16:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.16,-0.45999999999999996,-0.16
2020-09-02 00:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.16,-0.45999999999999996,-0.16
2020-09-02 08:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.16,-0.45999999999999996,-0.16
2020-09-02 16:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.16,-0.45999999999999996,-0.16
2020-09-03 00:00:00+00:00,0.16,0.16,0.16,0.16,0.16,-0.16,0.13999999999999999,-0.16,-0.16,-0.45999999999999996
2020-09-03 08:00:00+00:00,0.16,0.16,0.16,0.16,0.16,-0.16,0.13999999999999999,-0.16,-0.45999999999999996,-0.16
2020-09-03 16:00:00+00:00,0.16,0.16,0.16,0.16,0.16,-0.16,0.13999999999999999,-0.16,-0.45999999999999996,-0.16
2020-09-04 00:00:00+00:00,0.16,0.16,0.16,0.16,0.16,-0.16,0.13999999999999999,-0.16,-0.45999999999999996,-0.16
2020-09-04 08:00:00+00:00,0.16,0.16,0.16,0.16,0.16,-0.16,0.13999999999999999,-0.16,-0.45999999999999996,-0.16
2020-09-04 16:00:00+00:00,0.16,0.16,0.16,0.16,0.16,-0.16,0.13999999999999999,-0.45999999999999996,-0.16,-0.16
2020-09-05 00:00:00+00:00,0.16,0.16,0.16,0.16,0.16,-0.16,0.13999999999999999,-0.16,-0.16,-0.45999999999999996
2020-09-05 08:00:00+00:00,0.16,0.16,0.16,0.16,0.16,-0.16,0.13999999999999999,-0.45999999999999996,-0.16,-0.16
2020-09-05 16:00:00+00:00,0.16,0.16,0.16,0.16,0.16,-0.16,0.13999999999999999,-0.16,-0.45999999999999996,-0.16
2020-09-06 00:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.16,-0.45999999999999996,-0.16
2020-09-06 08:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.45999999999999996,-0.16,-0.16
2020-09-06 16:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.16,-0.45999999999999996,-0.16
2020-09-07 00:00:00+00:00,0.16,0.16,0.16,0.16,0.16,-0.16,0.13999999999999999,-0.16,-0.45999999999999996,-0.16
2020-09-07 08:00:00+00:00,0.16,0.16,0.16,0.16,0.16,-0.16,0.13999999999999999,-0.16,-0.45999999999999996,-0.16
2020-09-07 16:00:00+00:00,0.16,0.16,0.16,0.16,0.16,-0.16,0.13999999999999999,-0.16,-0.45999999999999996,-0.16
2020-09-08 00:00:00+00:00,0.16,0.16,0.16,0.16,0.16,-0.16,0.13999999999999999,-0.16,-0.45999999999999996,-0.16
2020-09-08 08:00:00+00:00,0.16,0.16,0.16,0.16,0.16,-0.16,0.13999999999999999,-0.16,-0.45999999999999996,-0.16
2020-09-08 16:00:00+00:00,0.16,0.16,0.16,0.16,0.16,-0.16,0.13999999999999999,-0.16,-0.45999999999999996,-0.16
2020-09-09 00:00:00+00:00,0.16,0.16,0.16,0.16,0.16,-0.16,0.13999999999999999,-0.16,-0.45999999999999996,-0.16
2020-09-09 08:00:00+00:00,0.16,0.16,0.16,0.16,0.16,-0.16,0.13999999999999999,-0.16,-0.45999999999999996,-0.16
2020-09-09 16:00:00+00:00,0.16,0.16,0.16,0.16,0.16,-0.16,0.13999999999999999,-0.45999999999999996,-0.16,-0.16
2020-09-10 00:00:00+00:00,0.16,0.16,0.16,0.16,0.16,-0.16,0.13999999999999999,-0.16,-0.45999999999999996,-0.16
2020-09-10 08:00:00+00:00,0.16,0.16,0.16,0.16,0.16,-0.16,0.13999999999999999,-0.16,-0.45999999999999996,-0.16
2020-09-10 16:00:00+00:00,0.16,0.16,0.16,0.16,0.16,-0.16,0.13999999999999999,-0.45999999999999996,-0.16,-0.16
2020-09-11 00:00:00+00:00,0.16,0.16,0.16,0.16,0.16,-0.16,0.13999999999999999,-0.16,-0.45999999999999996,-0.16
2020-09-11 08:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.13999999999999999,-0.16,-0.16,-0.45999999999999996,-0.16
2020-09-11 16:00:00+00:00,0.16,0.16,0.16,0.16,0.16,-0.16,0.13999999999999999,-0.16,-0.45999999999999996,-0.16
2020-09-12 00:00:00+00:00,0.16,0.16,0.16,0.16,0.16,-0.16,0.13999999999999999,-0.45999999999999996,-0.16,-0.16
2020-09-12 08:00:00+00:00,0.16,0.16,0.16,0.16,0.16,-0.16,0.13999999999999999,-0.45999999999999996,-0.16,-0.16
2020-09-12 16:00:00+00:00,0.16,0.16,0.16,0.16,0.16,-0.16,0.13999999999999999,-0.16,-0.45999999999999996,-0.16
2020-09-13 00:00:00+00:00,0.16,0.16,0.16,0.16,0.16,-0.16,0.13999999999999999,-0.16,-0.45999999999999996,-0.16
