date,low_beta_return,high_beta_return,market_return,beta_low,beta_high,weight_low,weight_high,gross_exposure,turnover,leverage,net_return
2011-11-30 14:30:00+00:00,0.026046012972655186,0.07111044605262484,0.04114947876613462,,,0.0,0.0,0.0,0.0,1.0,0.0
2011-12-01 14:30:00+00:00,0.007692141078218695,-0.004667591007732508,-0.00016002800806402817,,,0.0,0.0,0.0,0.0,1.0,0.0
2011-12-02 14:30:00+00:00,-0.003053177567349241,0.006253344466475186,-0.0008800576825659379,,,0.0,0.0,0.0,0.0,1.0,0.0
2011-12-05 14:30:00+00:00,-0.0019144409485924996,0.01916122577288104,0.010892520582117315,,,0.0,0.0,0.0,0.0,1.0,0.0
2011-12-06 14:30:00+00:00,0.008438925987837909,-0.0025406662425729865,0.00031670207675138506,,,0.0,0.0,0.0,0.0,1.0,0.0
2011-12-07 14:30:00+00:00,0.0,0.0005087612851615297,0.0037222041027367148,,,0.0,0.0,0.0,0.0,1.0,0.0
2011-12-08 14:30:00+00:00,0.006846465846947147,-0.04276921158678637,-0.021936302003367603,,,0.0,0.0,0.0,0.0,1.0,0.0
2011-12-09 14:30:00+00:00,-0.006044544286133768,0.027659195247615287,0.01694256885103651,,,0.0,0.0,0.0,0.0,1.0,0.0
2011-12-12 14:30:00+00:00,-0.014062839971650365,-0.04140790760759516,-0.014597902070489388,,,0.0,0.0,0.0,0.0,1.0,-0.0
2011-12-13 14:30:00+00:00,-0.0023129798536692947,-0.012958842448036356,-0.009338639040708197,,,0.0,0.0,0.0,0.0,1.0,-0.0
2011-12-14 14:30:00+00:00,-0.0034777560585327327,-0.02188204253942838,-0.01064628547339641,,,0.0,0.0,0.0,0.0,1.0,-0.0
2011-12-15 14:30:00+00:00,0.0042648832728255925,0.0,0.003614522283087007,,,0.0,0.0,0.0,0.0,1.0,0.0
2011-12-16 14:30:00+00:00,0.00038652898909186106,0.007343837826187638,0.0014825965968705557,,,0.0,0.0,0.0,0.0,1.0,0.0
2011-12-19 14:30:00+00:00,0.0,-0.027268137204149334,-0.01069160202730235,,,0.0,0.0,0.0,0.0,1.0,0.0
2011-12-20 14:30:00+00:00,0.0,0.05377575003919022,0.030259785117515703,,,0.0,0.0,0.0,0.0,1.0,0.0
2011-12-21 14:30:00+00:00,0.020841310135547353,0.005428927733033051,0.0019367582888096813,,,0.0,0.0,0.0,0.0,1.0,0.0
2011-12-22 14:30:00+00:00,0.003336750401469857,0.017818603472844474,0.00885879306091919,,,0.0,0.0,0.0,0.0,1.0,0.0
2011-12-23 14:30:00+00:00,0.007936664323567433,0.0047747550068450995,0.008941079044008315,,,0.0,0.0,0.0,0.0,1.0,0.0
2011-12-27 14:30:00+00:00,0.006374019018387633,-0.005279874318798172,0.0007907963057738332,,,0.0,0.0,0.0,0.0,1.0,0.0
2011-12-28 14:30:00+00:00,-0.00745165850020757,-0.021231060083629516,-0.013123615715204151,,,0.0,0.0,0.0,0.0,1.0,-0.0
2011-12-29 14:30:00+00:00,0.004129143787225509,0.01518370824773041,0.010334331966588062,,,0.0,0.0,0.0,0.0,1.0,0.0
2011-12-30 14:30:00+00:00,-0.0011216781879977988,0.002137010725553612,-0.004916502077306428,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-01-03 14:30:00+00:00,-0.00037421877491894406,0.03251614060666874,0.01593654926618937,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-01-04 14:30:00+00:00,-0.004118135232987985,0.002064717397831206,0.0015685943473762176,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-01-05 14:30:00+00:00,0.0,0.0072129538536003235,0.002662649430385189,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-01-06 14:30:00+00:00,0.0033834448300786857,-0.0005112830373364963,-0.0025773492379160823,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-01-09 14:30:00+00:00,-0.00037435757666492986,0.0005115445814038999,0.0024276075674058983,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-01-10 14:30:00+00:00,0.0056223521616958205,0.026087172664643,0.008670541514185226,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-01-11 14:30:00+00:00,-0.0003729645543530946,0.0079760240396618,0.0005420701329852395,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-01-12 14:30:00+00:00,0.0037284201282348217,0.003956733395143575,0.002399306574785598,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-01-13 14:30:00+00:00,-0.004457540647321623,-0.01133047088536221,-0.00517353090261552,,,0.0,0.0,0.0,0.0,1.0,-0.0
2012-01-17 14:30:00+00:00,0.0059699990431614225,0.0,0.0038806239760427186,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-01-18 14:30:00+00:00,0.0051929809032524865,0.028400721395630768,0.011056210063207894,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-01-19 14:30:00+00:00,0.0033212041765442457,0.012112720116454367,0.005276726248987229,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-01-20 14:30:00+00:00,-0.0007357764257454047,-0.004308746122462348,0.003727237563885488,,,0.0,0.0,0.0,0.0,1.0,-0.0
2012-01-23 14:30:00+00:00,-0.001840103536615345,0.00721159852179265,-0.0025770360907105827,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-01-24 14:30:00+00:00,-0.0018435881886501582,0.004295870856697803,-0.0011392967698335976,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-01-25 14:30:00+00:00,0.007018685597498964,0.012357517512987748,0.008367161286091163,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-01-26 14:30:00+00:00,-0.003301618606912804,-0.010328617968409004,-0.005129467152356737,,,0.0,0.0,0.0,0.0,1.0,-0.0
2012-01-27 14:30:00+00:00,-0.0007361336735348667,0.0,-0.00045451749735991864,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-01-30 14:30:00+00:00,-0.004788070631889574,-0.010436625125146981,-0.0034142306318714066,,,0.0,0.0,0.0,0.0,1.0,-0.0
2012-01-31 14:30:00+00:00,0.0018505968657300809,-0.0038350154957964566,-0.00038040944435024926,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-02-01 14:30:00+00:00,0.009234966418261825,0.01876874397846051,0.008757084073840016,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-02-02 14:30:00+00:00,-0.0036604601398875225,0.00425058764655839,0.0015854310252996218,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-02-03 14:30:00+00:00,0.006245874392946327,0.03010341491330526,0.01401840591146808,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-02-06 14:30:00+00:00,-0.0040164431923177535,0.0,-0.0006688807954280396,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-02-07 14:30:00+00:00,0.006232044726864006,0.0013701827362317953,0.002528971975995997,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-02-08 14:30:00+00:00,-0.003643123477732324,0.005016103110792258,0.002967515785235797,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-02-09 14:30:00+00:00,0.002924880529724838,0.0036294867395170183,0.0012575280435944691,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-02-10 14:30:00+00:00,-0.007291104842953144,-0.01627499845152569,-0.00738834720218795,,,0.0,0.0,0.0,0.0,1.0,-0.0
2012-02-13 14:30:00+00:00,0.0033049799038038508,0.012408502312649672,0.007443341191253339,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-02-14 14:30:00+00:00,0.0025625514788047976,-0.009532735915734225,-0.001255948652942096,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-02-15 14:30:00+00:00,-0.0014605331170095548,-0.0018329894802612268,-0.00466008861533973,,,0.0,0.0,0.0,0.0,1.0,-0.0
2012-02-16 14:30:00+00:00,0.006581141582346239,0.01744702995476155,0.011073131931699898,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-02-17 14:30:00+00:00,0.001816496685371538,0.0036101379903166197,0.002645827455180383,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-02-21 14:30:00+00:00,-0.0036261333541283136,-0.0008994902585063302,0.0004395676226842671,,,0.0,0.0,0.0,0.0,1.0,-0.0
2012-02-22 14:30:00+00:00,0.000727920740924759,-0.013051009815315928,-0.003223566706236247,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-02-23 14:30:00+00:00,0.005091283045257189,0.012312309046774272,0.004410408691567502,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-02-24 14:30:00+00:00,0.0021703944663828967,-0.0018023223762402285,0.0021957368206377836,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-02-27 14:30:00+00:00,-0.002165694055987877,0.0,0.0016799490815859741,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-02-28 14:30:00+00:00,0.003979389051914417,-0.0018050689951583099,0.002915953691837281,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-02-29 14:30:00+00:00,-0.003963616280680982,-0.013562397003577753,-0.00392539192525887,,,0.0,0.0,0.0,0.0,1.0,-0.0
2012-03-01 14:30:00+00:00,0.0021703944663828967,0.00962448357598955,0.005181594463887773,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-03-02 14:30:00+00:00,-0.002165694055987877,-0.006809053316308988,-0.003049337841364297,,,0.0,0.0,0.0,0.0,1.0,-0.0
2012-03-05 14:30:00+00:00,0.004340970312881609,-0.020109544098188104,-0.004077790552410532,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-03-06 14:30:00+00:00,-0.008285209725861331,-0.028917931199189395,-0.014625773595793756,,,0.0,0.0,0.0,0.0,1.0,-0.0
2012-03-07 14:30:00+00:00,0.004359045730099265,0.014408796838179638,0.006976156769166186,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-03-08 14:30:00+00:00,0.006871459662992407,0.016572215675281887,0.009948899983267756,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-03-09 14:30:00+00:00,0.0025148678472106667,0.007917775511857128,0.0038674810703316354,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-03-12 13:30:00+00:00,0.0053743933150594,-0.008317583956334307,7.273869910795483e-05,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-03-13 13:30:00+00:00,-0.00035661579472079374,0.032152577872505805,0.018025679818256313,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-03-14 13:30:00+00:00,0.0017823746073324376,-0.003611869797989775,-0.0010706316074429179,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-03-15 13:30:00+00:00,0.001067432834737092,0.0163119753330061,0.005789291600347246,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-03-16 13:30:00+00:00,0.00035590680089425675,0.006786623902601097,0.001384804457780664,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-03-19 13:30:00+00:00,0.002842678263995868,0.004878002127177039,0.003920161202369599,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-03-20 13:30:00+00:00,-0.0017715488928041756,-0.011032668826610914,-0.0029106787918686816,,,0.0,0.0,0.0,0.0,1.0,-0.0
2012-03-21 13:30:00+00:00,0.0003549563663503008,-0.004016281256776,-0.0016381941866140393,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-03-22 13:30:00+00:00,-0.003548482074792858,-0.022401564195181023,-0.007203397158360936,,,0.0,0.0,0.0,0.0,1.0,-0.0
2012-03-23 13:30:00+00:00,-3.606467288541637e-05,0.009624446836256517,0.0032330895299594875,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-03-26 13:30:00+00:00,0.00965666442950508,0.010894281053116517,0.014034543833567614,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-03-27 13:30:00+00:00,0.00035429246945040127,-0.00583764195136971,-0.0031067457885598504,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-03-28 13:30:00+00:00,-0.0035414047463149245,-0.009936572628748919,-0.004958636359764235,,,0.0,0.0,0.0,0.0,1.0,-0.0
2012-03-29 13:30:00+00:00,-0.003198032962251851,-0.005018610715566085,-0.0017082141630874181,,,0.0,0.0,0.0,0.0,1.0,-0.0
2012-03-30 13:30:00+00:00,0.006417120293909395,0.0041265661576253,0.004135747796985889,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-04-02 13:30:00+00:00,0.00566779532735362,0.010959056154584035,0.007314766891365121,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-04-03 13:30:00+00:00,-0.004931348930412804,-0.00948493329771094,-0.004088874109991925,,,0.0,0.0,0.0,0.0,1.0,-0.0
2012-04-04 13:30:00+00:00,0.0,-0.01823999898378703,-0.009911091294250385,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-04-05 13:30:00+00:00,-0.0007079949085861958,-0.005109311361534585,-0.000500326467039458,,,0.0,0.0,0.0,0.0,1.0,-0.0
2012-04-09 13:30:00+00:00,-0.007084788368384554,-0.019141006132014637,-0.011231121965842528,,,0.0,0.0,0.0,0.0,1.0,-0.0
2012-04-10 13:30:00+00:00,-0.012129669644088681,-0.024749874601818656,-0.016784978573135323,,,0.0,0.0,0.0,0.0,1.0,-0.0
2012-04-11 13:30:00+00:00,0.005778145880425356,0.012200870038767686,0.008094383465238497,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-04-12 13:30:00+00:00,0.007181367646015069,0.029411860281125746,0.013065592303592055,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-04-13 13:30:00+00:00,-0.004990856266525179,-0.02248232371991321,-0.011888294260097632,,,0.0,0.0,0.0,0.0,1.0,-0.0
2012-04-16 13:30:00+00:00,0.0007165301410836378,-0.0023957218882929565,-0.0006564732230860404,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-04-17 13:30:00+00:00,0.013247299274143476,0.019212124946197173,0.014812311023146618,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-04-18 13:30:00+00:00,-0.0007066558122263977,-0.0127239011070448,-0.003379499605163816,,,0.0,0.0,0.0,0.0,1.0,-0.0
2012-04-19 13:30:00+00:00,-0.008133082928019286,-0.001909173361391181,-0.006420977237904135,,,0.0,0.0,0.0,0.0,1.0,-0.0
2012-04-20 13:30:00+00:00,0.009269203419794536,-0.005738798143214319,0.0016703364420229683,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-04-23 13:30:00+00:00,-0.007417706144182357,-0.01298717577580022,-0.00840926840307532,,,0.0,0.0,0.0,0.0,1.0,-0.0
2012-04-24 13:30:00+00:00,0.0010675279373340008,0.009746777349395108,0.0038017495095301612,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-04-25 13:30:00+00:00,0.00959839315736044,0.01592616558120663,0.013691185745108525,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-04-26 13:30:00+00:00,0.008802884520312304,0.011876824503872063,0.006969309777306032,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-04-27 13:30:00+00:00,0.0020943299668743087,0.0004692394997773963,0.0016410486360078913,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-04-30 13:30:00+00:00,-0.003831362995496579,-0.005630763119576887,-0.0037042605926329575,,,0.0,0.0,0.0,0.0,1.0,-0.0
2012-05-01 13:30:00+00:00,0.006293536871370797,0.011325614354704916,0.006220395504387799,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-05-02 13:30:00+00:00,0.0,-0.009332894301103734,-0.002984368727061426,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-05-03 13:30:00+00:00,-0.003474522940420166,-0.019311681790789237,-0.007625502466256595,,,0.0,0.0,0.0,0.0,1.0,-0.0
2012-05-04 13:30:00+00:00,-0.01115798796082279,-0.023054959964444066,-0.016157816404420378,,,0.0,0.0,0.0,0.0,1.0,-0.0
2012-05-07 13:30:00+00:00,0.00105791727421356,-0.0019663193126728817,0.0007300094696409687,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-05-08 13:30:00+00:00,-0.001761302806663645,-0.008867364034470748,-0.004011873594032878,,,0.0,0.0,0.0,0.0,1.0,-0.0
2012-05-09 13:30:00+00:00,-0.00423395098121937,-0.0024852496225453713,-0.005931783487468256,,,0.0,0.0,0.0,0.0,1.0,-0.0
2012-05-10 13:30:00+00:00,0.004606636804871611,-0.005978429744887492,0.0020628416520711568,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-05-11 13:30:00+00:00,0.0007053213151957394,-0.0035093116573693406,-0.0030143944956535496,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-05-14 13:30:00+00:00,-0.00881219395994437,-0.02012089214743462,-0.011061300092811921,,,0.0,0.0,0.0,0.0,1.0,-0.0
2012-05-15 13:30:00+00:00,-0.0007110904546824282,-0.0159135644659143,-0.0057416003532664295,,,0.0,0.0,0.0,0.0,1.0,-0.0
2012-05-16 13:30:00+00:00,0.0021350558746680015,-0.016171018333521414,-0.0038246626802965755,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-05-17 13:30:00+00:00,-0.015270052591687122,-0.022799638411435508,-0.01483094949345054,,,0.0,0.0,0.0,0.0,1.0,-0.0
2012-05-18 13:30:00+00:00,-0.007933266765962621,-0.016277699155388348,-0.008558701796362755,,,0.0,0.0,0.0,0.0,1.0,-0.0
2012-05-21 13:30:00+00:00,0.009451057632180015,0.029784895266015576,0.01718815292542608,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-05-22 13:30:00+00:00,0.0018001764582795676,0.0005357012322511068,0.001743039639760413,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-05-23 13:30:00+00:00,0.0032354460108219296,0.003746998892190101,0.0005294643705016089,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-05-24 13:30:00+00:00,0.0046578036455213745,-0.00266653934342187,0.001965277268046517,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-05-25 13:30:00+00:00,-0.0014265053325484,0.0010696236903235956,-0.0032443479352720628,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-05-29 13:30:00+00:00,0.004285540326280257,0.012820209726337684,0.012111925847575478,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-05-30 13:30:00+00:00,-0.004978787118105066,-0.023733697264638254,-0.014510087113906223,,,0.0,0.0,0.0,0.0,1.0,-0.0
2012-05-31 13:30:00+00:00,0.0,-0.00594304209429275,-0.0022009163559029155,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-06-01 13:30:00+00:00,-0.018227418274841423,-0.042934693427049364,-0.02517665318488871,,,0.0,0.0,0.0,0.0,1.0,-0.0
2012-06-04 13:30:00+00:00,0.00400467698440643,-0.010221064216382136,-0.00046795828442558474,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-06-05 13:30:00+00:00,0.0018129400952353603,0.02180084982649988,0.00757174241970926,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-06-06 13:30:00+00:00,0.01592476688395772,0.03144319900098225,0.022468547260844574,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-06-07 13:30:00+00:00,0.0007125348331096237,-0.0027216375073566557,0.0006059557620436973,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-06-08 13:30:00+00:00,0.005695775614573462,0.005458191379747568,0.00795158310493882,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-06-11 13:30:00+00:00,-0.006017735833519278,-0.027687424734593735,-0.012696961498633308,,,0.0,0.0,0.0,0.0,1.0,-0.0
2012-06-12 13:30:00+00:00,0.006410531059746205,0.01954279191701258,0.011490497685710421,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-06-13 13:30:00+00:00,-0.00141540010070762,-0.01204863226970232,-0.006394702345675518,,,0.0,0.0,0.0,0.0,1.0,-0.0
2012-06-14 13:30:00+00:00,0.009567514622060624,0.00720638676510954,0.010600454015394778,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-06-15 13:30:00+00:00,0.006669247700483716,0.019427952666388748,0.010227599207741633,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-06-18 13:30:00+00:00,0.0048814837468671435,-0.0043313231466030055,0.0019378973686652312,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-06-19 13:30:00+00:00,0.004163432209074447,0.024470127962763932,0.009672917098638711,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-06-20 13:30:00+00:00,-0.0051832298846460345,0.0010614308925496196,-0.0016214492047221807,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-06-21 13:30:00+00:00,-0.014935731669391772,-0.03870625631289737,-0.022438702747083816,,,0.0,0.0,0.0,0.0,1.0,-0.0
2012-06-22 13:30:00+00:00,0.009009195343016474,0.010480029174412486,0.00770156042086545,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-06-25 13:30:00+00:00,-0.010854644619226472,-0.03220557059381868,-0.01603448077321401,,,0.0,0.0,0.0,0.0,1.0,-0.0
2012-06-26 13:30:00+00:00,0.005310026536464063,0.007896443997491565,0.005025628110926661,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-06-27 13:30:00+00:00,0.0024646311785625485,0.024062569826799773,0.009016445998680789,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-06-28 13:30:00+00:00,-0.0007023865567395982,0.004371681356349244,-0.002853263142164053,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-06-29 13:30:00+00:00,0.017223061722553057,0.03754102987984398,0.024926371200197694,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-07-02 13:30:00+00:00,0.007256618687194072,-0.0026225710734850693,0.0030123883129338225,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-07-03 13:30:00+00:00,0.0006861723411271115,0.021556777337635724,0.006593099654633505,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-07-05 13:30:00+00:00,0.0010279976268174895,-0.01080781200605141,-0.004512313387933675,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-07-06 13:30:00+00:00,-0.006164040429962547,-0.015609123655504153,-0.009503415129819781,,,0.0,0.0,0.0,0.0,1.0,-0.0
2012-07-09 13:30:00+00:00,0.0006890745077801075,-0.010570732659125115,-0.0012546029087748822,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-07-10 13:30:00+00:00,-0.0027550005425931445,-0.02190204953465902,-0.008719862685757418,,,0.0,0.0,0.0,0.0,1.0,-0.0
2012-07-11 13:30:00+00:00,-0.0003450361165329152,0.0016394566774138308,0.00014886822442927716,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-07-12 13:30:00+00:00,0.0024179796003032106,-0.007634346283105997,-0.004845146077587126,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-07-13 13:30:00+00:00,0.010682414684643815,0.022527763224998942,0.016777642632255896,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-07-16 13:30:00+00:00,-0.0023866518728621333,-0.003224008074946161,-0.0023570828634715824,,,0.0,0.0,0.0,0.0,1.0,-0.0
2012-07-17 13:30:00+00:00,0.007176914540610202,0.008625162459941604,0.006867246920242875,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-07-18 13:30:00+00:00,0.002035742058074108,0.008017002239439908,0.007406829882374177,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-07-19 13:30:00+00:00,-0.00033820734919765005,0.0037117223436895497,0.0026205163866712677,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-07-20 13:30:00+00:00,-0.007452530729558093,-0.014791512287643305,-0.009148364969613243,,,0.0,0.0,0.0,0.0,1.0,-0.0
2012-07-23 13:30:00+00:00,-0.009897838310480522,-0.013941161195100471,-0.010112072770716463,,,0.0,0.0,0.0,0.0,1.0,-0.0
2012-07-24 13:30:00+00:00,-0.00758389220248723,-0.015225486553102185,-0.008586672142705698,,,0.0,0.0,0.0,0.0,1.0,-0.0
2012-07-25 13:30:00+00:00,0.0013890727660226254,-0.003313020508282194,0.0002242698140164645,,,0.0,0.0,0.0,0.0,1.0,0.0
2012-07-26 13:30:00+00:00,0.012140659171256951,0.028254901859796844,0.01649683562203519,,,0.0,0.0,0.0,0.0,1.0,0.0
